30080000	东方市	东方	DF	30000000	898	8	10	2	0	1	86	898
30080100	不详	不详	BX	30080000	898	1	9	3	0	1	86	898
30090000	定安县	定安	DA	30000000	898	9	11	2	0	1	86	898
30090100	不详	不详	BX	30090000	898	1	9	3	0	1	86	898
30100000	屯昌县	屯昌	TC	30000000	898	10	11	2	0	1	86	898
30100100	不详	不详	BX	30100000	898	1	9	3	0	1	86	898
30110000	澄迈县	澄迈	CM	30000000	898	11	11	2	0	1	86	898
30110100	不详	不详	BX	30110000	898	1	9	3	0	1	86	898
30120000	临高县	临高	LG	30000000	898	12	11	2	0	1	86	898
30120100	不详	不详	BX	30120000	898	1	9	3	0	1	86	898
30130000	白沙黎族自治县	白沙	BS	30000000	898	13	12	2	0	1	86	898
30130100	不详	不详	BX	30130000	898	1	9	3	0	1	86	898
30140000	昌江黎族自治县	昌江	CJ	30000000	898	14	12	2	0	1	86	898
30140100	不详	不详	BX	30140000	898	1	9	3	0	1	86	898
30150000	乐东黎族自治县	乐东	LD	30000000	898	15	12	2	0	1	86	898
30150100	不详	不详	BX	30150000	898	1	9	3	0	1	86	898
30160000	陵水黎族自治县	陵水	LS	30000000	898	16	12	2	0	1	86	898
30160100	不详	不详	BX	30160000	898	1	9	3	0	1	86	898
30170000	保亭黎族苗族自治县	保亭	BT	30000000	898	17	12	2	0	1	86	898
30170100	不详	不详	BX	30170000	898	1	9	3	0	1	86	898
30180000	琼中黎族苗族自治县	琼中	QZ	30000000	898	18	12	2	0	1	86	898
30180100	不详	不详	BX	30180000	898	1	9	3	0	1	86	898
30190000	琼山区	琼山		30000000	898	19	9	2	0	1	86	898
30190100	不详	不详	BX	30190000	898	1	9	3	0	1	86	898
31000000	重庆市	重庆	CQ	0	230	22	1	1	0	1	86	230
31000100	万州区	万州	WZ	31000000	230	1	9	3	0	1	86	230
31000200	涪陵区	涪陵	FL	31000000	230	2	9	3	0	1	86	230
31000300	渝中区	渝中	YZ	31000000	230	3	9	3	0	1	86	230
31000400	大渡口区	大渡口	DDK	31000000	230	4	9	3	0	1	86	230
31000500	江北区	江北	JB	31000000	230	5	9	3	0	1	86	230
31000600	沙坪坝区	沙坪坝	SPB	31000000	230	6	9	3	0	1	86	230
31000700	九龙坡区	九龙坡	JLP	31000000	230	7	9	3	0	1	86	230
31000800	南岸区	南岸	NA	31000000	230	8	9	3	0	1	86	230
31000900	北碚区	北碚	BB	31000000	230	9	9	3	0	1	86	230
31001000	万盛区	万盛	WS	31000000	230	10	9	3	0	1	86	230
31001100	双桥区	双桥	SQ	31000000	230	11	9	3	0	1	86	230
31001200	渝北区	渝北	YB	31000000	230	12	9	3	0	1	86	230
31001300	巴南区	巴南	BN	31000000	230	13	9	3	0	1	86	230
31001400	黔江区	黔江	QJ	31000000	230	14	9	3	0	1	86	230
31001500	长寿区	长寿	CS	31000000	230	15	9	3	0	1	86	230
31001600	綦江县	綦江	QJ	31000000	230	16	11	3	0	1	86	230
31001700	潼南县	潼南	TN	31000000	230	17	11	3	0	1	86	230
31001800	铜梁县	铜梁	TL	31000000	230	18	11	3	0	1	86	230
31001900	大足县	大足	DZ	31000000	230	19	11	3	0	1	86	230
31002000	荣昌县	荣昌	RC	31000000	230	20	11	3	0	1	86	230
31002100	璧山县	璧山	BS	31000000	230	21	11	3	0	1	86	230
31002200	梁平县	梁平	LP	31000000	230	22	11	3	0	1	86	230
31002300	城口县	城口	CK	31000000	230	23	11	3	0	1	86	230
31002400	丰都县	丰都	FD	31000000	230	24	11	3	0	1	86	230
31002500	垫江县	垫江	DJ	31000000	230	25	11	3	0	1	86	230
31002600	武隆县	武隆	WL	31000000	230	26	11	3	0	1	86	230
31002700	忠县	忠县	ZX	31000000	230	27	11	3	0	1	86	230
31002800	开县	开县	KX	31000000	230	28	11	3	0	1	86	230
31002900	云阳县	云阳	YY	31000000	230	29	11	3	0	1	86	230
31003000	奉节县	奉节	FJ	31000000	230	30	11	3	0	1	86	230
31003100	巫山县	巫山	WS	31000000	230	31	11	3	0	1	86	230
31003200	巫溪县	巫溪	WX	31000000	230	32	11	3	0	1	86	230
31003300	石柱土家族自治县	石柱	SZ	31000000	230	33	12	3	0	1	86	230
31003400	秀山土家族苗族自治县	秀山	XS	31000000	230	34	12	3	0	1	86	230
31003500	酉阳土家族苗族自治县	酉阳	YY	31000000	230	35	12	3	0	1	86	230
31003600	彭水苗族土家族自治县	彭水	PS	31000000	230	36	12	3	0	1	86	230
31003700	江津区	江津	JJ	31000000	230	37	10	3	0	1	86	230
31003800	合川区	合川	HC	31000000	230	38	10	3	0	1	86	230
31003900	永川区	永川	YC	31000000	230	39	10	3	0	1	86	230
31004000	南川区	南川	NC	31000000	230	40	10	3	0	1	86	230
31004100	不详	不详	BX	31000000	230	41	9	3	0	1	86	230
32000000	四川省	四川	SC	0	280	23	2	1	0	1	86	280
32010000	成都市	成都	CD	32000000	280	1	5	2	1	1	86	280
32010100	锦江区	锦江	JJ	32010000	280	1	9	3	0	1	86	280
32010200	青羊区	青羊	QY	32010000	280	2	9	3	0	1	86	280
32010300	金牛区	金牛	JN	32010000	280	3	9	3	0	1	86	280
32010400	武侯区	武侯	WH	32010000	280	4	9	3	0	1	86	280
32010500	成华区	成华	CH	32010000	280	5	9	3	0	1	86	280
32010600	龙泉驿区	龙泉驿	LQY	32010000	280	6	9	3	0	1	86	280
32010700	青白江区	青白江	QBJ	32010000	280	7	9	3	0	1	86	280
32010800	新都区	新都	XD	32010000	280	8	9	3	0	1	86	280
32010900	温江区	温江	WJ	32010000	280	9	9	3	0	1	86	280
32011000	金堂县	金堂	JT	32010000	280	10	11	3	0	1	86	280
32011100	双流县	双流	SL	32010000	280	11	11	3	0	1	86	280
32011200	郫县	郫县	PX	32010000	280	12	11	3	0	1	86	280
32011300	大邑县	大邑	DY	32010000	280	13	11	3	0	1	86	280
32011400	蒲江县	蒲江	PJ	32010000	280	14	11	3	0	1	86	280
32011500	新津县	新津	XJ	32010000	280	15	11	3	0	1	86	280
32011600	都江堰市	都江堰	DJY	32010000	280	16	10	3	0	1	86	280
32011700	彭州市	彭州	PZ	32010000	280	17	10	3	0	1	86	280
32011800	邛崃市	邛崃	QL	32010000	280	18	10	3	0	1	86	280
32011900	崇州市	崇州	CZ	32010000	280	19	10	3	0	1	86	280
32012000	不详	不详	BX	32010000	280	20	9	3	0	1	86	280
32020000	自贡市	自贡	ZG	32000000	280	2	6	2	0	1	86	813
32020100	自流井区	自流井	ZLJ	32020000	280	1	9	3	0	1	86	813
32020200	贡井区	贡井	GJ	32020000	280	2	9	3	0	1	86	813
32020300	大安区	大安	DA	32020000	280	3	9	3	0	1	86	813
32020400	沿滩区	沿滩	YT	32020000	280	4	9	3	0	1	86	813
32020500	荣县	荣县	RX	32020000	280	5	11	3	0	1	86	813
32020600	富顺县	富顺	FS	32020000	280	6	11	3	0	1	86	813
32020700	不详	不详	BX	32020000	280	7	9	3	0	1	86	813
32030000	攀枝花市	攀枝花	PZH	32000000	280	3	6	2	0	1	86	812
32030100	东区	东区	DQ	32030000	280	1	9	3	0	1	86	812
32030200	西区	西区	XQ	32030000	280	2	9	3	0	1	86	812
32030300	仁和区	仁和	RH	32030000	280	3	9	3	0	1	86	812
32030400	米易县	米易	MY	32030000	280	4	11	3	0	1	86	812
32030500	盐边县	盐边	YB	32030000	280	5	11	3	0	1	86	812
32030600	不详	不详	BX	32030000	280	6	9	3	0	1	86	812
