458	上海	上海	1312270
459	上海	上海	1312271
460	上海	上海	1312272
461	上海	上海	1312273
462	上海	上海	1312274
463	上海	上海	1312275
464	上海	上海	1312276
465	上海	上海	1312277
466	上海	上海	1312278
467	上海	上海	1312279
468	上海	上海	1312280
469	上海	上海	1312281
470	上海	上海	1312282
471	上海	上海	1312283
472	上海	上海	1312284
473	上海	上海	1312285
474	上海	上海	1312286
475	上海	上海	1312287
476	上海	上海	1312288
477	上海	上海	1312289
478	上海	上海	1312290
479	上海	上海	1312291
480	上海	上海	1312292
481	上海	上海	1312293
482	上海	上海	1312294
483	上海	上海	1312295
484	上海	上海	1312296
485	上海	上海	1312297
486	上海	上海	1312298
487	上海	上海	1312299
488	上海	上海	1312480
489	上海	上海	1312481
490	上海	上海	1312482
491	上海	上海	1312483
492	上海	上海	1312484
493	上海	上海	1312485
494	上海	上海	1312486
495	上海	上海	1312487
496	上海	上海	1312488
497	上海	上海	1312489
498	上海	上海	1312750
499	上海	上海	1312751
500	上海	上海	1312752
501	上海	上海	1312753
502	上海	上海	1312754
503	上海	上海	1312755
504	上海	上海	1312756
505	上海	上海	1312757
506	上海	上海	1312758
507	上海	上海	1312759
508	上海	上海	1312760
509	上海	上海	1312761
510	上海	上海	1312762
511	上海	上海	1312763
512	上海	上海	1312764
513	上海	上海	1312765
514	上海	上海	1312766
515	上海	上海	1312767
516	上海	上海	1312768
517	上海	上海	1312769
518	上海	上海	1312770
519	上海	上海	1312771
520	上海	上海	1312772
521	上海	上海	1312773
522	上海	上海	1312774
523	上海	上海	1312775
524	上海	上海	1312776
525	上海	上海	1312777
526	上海	上海	1312778
527	上海	上海	1312779
528	上海	上海	1312780
529	上海	上海	1312781
530	上海	上海	1312782
531	上海	上海	1312783
532	上海	上海	1312784
533	上海	上海	1312785
534	上海	上海	1312786
535	上海	上海	1312787
536	上海	上海	1312788
537	上海	上海	1312789
538	上海	上海	1312790
539	上海	上海	1312791
540	上海	上海	1312792
541	上海	上海	1312793
542	上海	上海	1312794
543	上海	上海	1312795
544	上海	上海	1312796
545	上海	上海	1312797
546	上海	上海	1312798
547	上海	上海	1312799
548	上海	上海	1314810
549	上海	上海	1314811
550	上海	上海	1314812
551	上海	上海	1314813
552	上海	上海	1314814
553	上海	上海	1314815
554	上海	上海	1314816
555	上海	上海	1314817
556	上海	上海	1314818
557	上海	上海	1314819
558	上海	上海	1316200
559	上海	上海	1316201
560	上海	上海	1316202
561	上海	上海	1316203
562	上海	上海	1316204
563	上海	上海	1316205
564	上海	上海	1316206
565	上海	上海	1316207
566	上海	上海	1316208
567	上海	上海	1316209
568	上海	上海	1316210
569	上海	上海	1316211
570	上海	上海	1316212
571	上海	上海	1316213
572	上海	上海	1316214
573	上海	上海	1316215
574	上海	上海	1316216
575	上海	上海	1316217
576	上海	上海	1316218
577	上海	上海	1316219
578	上海	上海	1316220
579	上海	上海	1316221
580	上海	上海	1316222
581	上海	上海	1316223
582	上海	上海	1316224
583	上海	上海	1316225
584	上海	上海	1316226
585	上海	上海	1316227
586	上海	上海	1316228
587	上海	上海	1316229
588	上海	上海	1316230
589	上海	上海	1316231
590	上海	上海	1316232
591	上海	上海	1316233
592	上海	上海	1316234
593	上海	上海	1316235
594	上海	上海	1316236
595	上海	上海	1316237
596	上海	上海	1316238
597	上海	上海	1316239
598	上海	上海	1316240
599	上海	上海	1316241
600	上海	上海	1316242
601	上海	上海	1316243
602	上海	上海	1316244
603	上海	上海	1316245
604	上海	上海	1316246
605	上海	上海	1316247
606	上海	上海	1316248
607	上海	上海	1316249
608	上海	上海	1316250
609	上海	上海	1316251
610	上海	上海	1316252
611	上海	上海	1316253
612	上海	上海	1316254
613	上海	上海	1316255
614	上海	上海	1316256
615	上海	上海	1316257
616	上海	上海	1316258
617	上海	上海	1316259
618	上海	上海	1316260
619	上海	上海	1316261
620	上海	上海	1316262
621	上海	上海	1316263
622	上海	上海	1316264
623	上海	上海	1316265
624	上海	上海	1316266
625	上海	上海	1316267
626	上海	上海	1316268
627	上海	上海	1316269
628	上海	上海	1316270
629	上海	上海	1316271
630	上海	上海	1316272
631	上海	上海	1316273
632	上海	上海	1316274
633	上海	上海	1316275
634	上海	上海	1316276
635	上海	上海	1316277
636	上海	上海	1316278
637	上海	上海	1316279
638	上海	上海	1316280
639	上海	上海	1316281
640	上海	上海	1316282
641	上海	上海	1316283
642	上海	上海	1316284
643	上海	上海	1316285
644	上海	上海	1316286
645	上海	上海	1316287
646	上海	上海	1316288
647	上海	上海	1316289
648	上海	上海	1316290
649	上海	上海	1316291
650	上海	上海	1316292
651	上海	上海	1316293
652	上海	上海	1316294
653	上海	上海	1316295
654	上海	上海	1316296
655	上海	上海	1316297
656	上海	上海	1316298
657	上海	上海	1316299
658	上海	上海	1316600
659	上海	上海	1316601
660	上海	上海	1316602
661	上海	上海	1316603
662	上海	上海	1316604
663	上海	上海	1316605
664	上海	上海	1316606
665	上海	上海	1316607
666	上海	上海	1316608
667	上海	上海	1316609
668	上海	上海	1316610
669	上海	上海	1316611
670	上海	上海	1316612
671	上海	上海	1316613
672	上海	上海	1316614
673	上海	上海	1316615
674	上海	上海	1316616
675	上海	上海	1316617
676	上海	上海	1316618
677	上海	上海	1316619
678	上海	上海	1316620
679	上海	上海	1316621
680	上海	上海	1316622
681	上海	上海	1316623
682	上海	上海	1316624
683	上海	上海	1316625
684	上海	上海	1316626
685	上海	上海	1316627
686	上海	上海	1316628
687	上海	上海	1316629
688	上海	上海	1316630
689	上海	上海	1316631
